Date,Cloud Provider,Service Name,Region,Department,Cost (USD),Usage Quantity
2025-02-03,AWS,Lambda,us-west-2,DevOps,4.57,8.24
2025-02-03,AWS,Lambda,eu-west-1,QA,3.86,11.24
2025-02-03,AWS,Lambda,ap-south-1,Marketing,5.59,9.48
2025-02-03,AWS,RDS,us-east-1,Engineering,33.62,112.55
2025-02-03,AWS,RDS,us-west-2,Finance,39.6,160.78
2025-02-03,AWS,RDS,eu-west-1,QA,38.63,116.25
2025-02-03,AWS,RDS,ap-south-1,Engineering,48.55,67.51
2025-02-03,AWS,S3,us-east-1,DevOps,8.33,16.28
2025-02-03,AWS,S3,us-west-2,Marketing,9.51,31.04
2025-02-03,AWS,S3,eu-west-1,Engineering,6.96,28.99
2025-02-03,AWS,S3,ap-south-1,QA,12.24,30.28
2025-02-03,Azure,Blob Storage,East US,DevOps,13.52,46.97
2025-02-03,Azure,Blob Storage,West Europe,Engineering,10.93,26.23
2025-02-03,Azure,Blob Storage,Southeast Asia,Engineering,14.15,48.53
2025-02-03,Azure,CDN,East US,Data Science,12.08,26.53
2025-02-03,Azure,CDN,Southeast Asia,Engineering,11.55,32.26
2025-02-03,Azure,Functions,Central India,QA,8.44,19.05
2025-02-03,Azure,Functions,Southeast Asia,QA,8.47,21.36
2025-02-03,Azure,SQL Database,East US,QA,37.25,125.22
2025-02-03,Azure,SQL Database,Central India,DevOps,48.51,156.03
2025-02-03,Azure,Virtual Machines,East US,DevOps,57.8,96.81
2025-02-03,Azure,Virtual Machines,West Europe,QA,93.67,177.45
2025-02-03,Azure,Virtual Machines,Central India,Data Science,41.49,119.2
2025-02-03,Azure,Virtual Machines,Southeast Asia,Marketing,50.44,88.76
2025-02-03,GCP,BigQuery,us-central1,QA,27.34,82.62
2025-02-03,GCP,BigQuery,europe-west1,DevOps,18.72,28.52
2025-02-03,GCP,Cloud CDN,us-central1,Finance,15.56,42.58
2025-02-03,GCP,Cloud Functions,us-central1,DevOps,8.37,21.2
2025-02-03,GCP,Cloud Functions,asia-south1,Finance,4.57,12.4
2025-02-03,GCP,Cloud Storage,us-central1,DevOps,9.98,39.24
2025-02-03,GCP,Cloud Storage,europe-west1,DevOps,5.62,20.63
2025-02-03,GCP,Cloud Storage,asia-south1,DevOps,13.82,25.99
2025-02-03,GCP,Compute Engine,us-central1,Finance,42.21,98.2
2025-02-03,GCP,Compute Engine,europe-west1,Finance,54.5,101.38
2025-02-03,GCP,Compute Engine,asia-south1,Marketing,84.82,211.07
2025-02-04,AWS,CloudFront,eu-west-1,QA,13.18,48.39
2025-02-04,AWS,EBS,us-west-2,Engineering,11.33,23.66
2025-02-04,AWS,EBS,eu-west-1,Engineering,16.31,31.46
2025-02-04,AWS,EBS,ap-south-1,Finance,8.14,30.29
2025-02-04,AWS,EC2,us-east-1,DevOps,40.46,110.66
2025-02-04,AWS,EC2,us-west-2,Marketing,44.74,114.03
2025-02-04,AWS,EC2,eu-west-1,Finance,41.17,106.74
2025-02-04,AWS,Lambda,us-west-2,DevOps,4.16,6.9
2025-02-04,AWS,Lambda,eu-west-1,QA,4.46,12.92
2025-02-04,AWS,Lambda,ap-south-1,Marketing,5.14,7.87
2025-02-04,AWS,RDS,us-east-1,Engineering,33.6,99.14
2025-02-04,AWS,RDS,us-west-2,Finance,35.49,140.67
2025-02-04,AWS,RDS,eu-west-1,QA,40.44,135.05
2025-02-04,AWS,RDS,ap-south-1,Engineering,47.42,76.6
2025-02-04,AWS,S3,us-east-1,DevOps,8.97,18.21
2025-02-04,AWS,S3,us-west-2,Marketing,8.31,26.44
2025-02-04,AWS,S3,eu-west-1,Engineering,6.39,23.88
2025-02-04,AWS,S3,ap-south-1,QA,11.29,24.91
2025-02-04,Azure,Blob Storage,East US,DevOps,32.84,56.56
2025-02-04,Azure,Blob Storage,West Europe,Engineering,10.24,26.61
2025-02-04,Azure,Blob Storage,Southeast Asia,Engineering,14.95,52.21
2025-02-04,Azure,CDN,East US,Data Science,12.61,27.66
2025-02-04,Azure,CDN,Southeast Asia,Engineering,9.5,26.92
2025-02-04,Azure,Functions,Central India,QA,8.94,20.25
2025-02-04,Azure,Functions,Southeast Asia,QA,9.51,25.89
2025-02-04,Azure,SQL Database,East US,QA,35.36,123.79
2025-02-04,Azure,SQL Database,Central India,DevOps,45.01,170.33
2025-02-04,Azure,Virtual Machines,East US,DevOps,60.16,92.51
2025-02-04,Azure,Virtual Machines,West Europe,QA,67.49,224.09
2025-02-04,Azure,Virtual Machines,Central India,Data Science,44.19,134.49
2025-02-04,Azure,Virtual Machines,Southeast Asia,Marketing,39.68,74.52
2025-02-04,GCP,BigQuery,us-central1,QA,28.1,90.09
2025-02-04,GCP,BigQuery,europe-west1,DevOps,17.97,25.87
2025-02-04,GCP,Cloud CDN,us-central1,Finance,16.05,41.25
2025-02-04,GCP,Cloud Functions,us-central1,DevOps,7.48,18.1
2025-02-04,GCP,Cloud Functions,asia-south1,Finance,4.92,11.39
2025-02-04,GCP,Cloud Storage,us-central1,DevOps,9.9,35.88
2025-02-04,GCP,Cloud Storage,europe-west1,DevOps,5.05,18.7
2025-02-04,GCP,Cloud Storage,asia-south1,DevOps,14.49,28.27
2025-02-04,GCP,Compute Engine,us-central1,Finance,41.35,80.13
2025-02-04,GCP,Compute Engine,europe-west1,Finance,67.98,138.4
2025-02-04,GCP,Compute Engine,asia-south1,Marketing,80.93,195.33
2025-02-05,AWS,CloudFront,eu-west-1,QA,12.21,41.73
2025-02-05,AWS,EBS,us-west-2,Engineering,14.64,26.75
2025-02-05,AWS,EBS,eu-west-1,Engineering,14.92,31.18
2025-02-05,AWS,EBS,ap-south-1,Finance,9.62,36.8
2025-02-05,AWS,EC2,us-east-1,DevOps,43.26,130.4
2025-02-05,AWS,EC2,us-west-2,Marketing,39.44,94.33
2025-02-05,AWS,EC2,eu-west-1,Finance,42.13,108.9
2025-02-05,AWS,Lambda,us-west-2,DevOps,4.29,7.33
2025-02-05,AWS,Lambda,eu-west-1,QA,4.81,13.33
2025-02-05,AWS,Lambda,ap-south-1,Marketing,5.75,9.16
2025-02-05,AWS,RDS,us-east-1,Engineering,35.85,111.45
2025-02-05,AWS,RDS,us-west-2,Finance,37.46,143.68
2025-02-05,AWS,RDS,eu-west-1,QA,39.51,114.5
2025-02-05,AWS,RDS,ap-south-1,Engineering,49.2,79.81
2025-02-05,AWS,S3,us-east-1,DevOps,9.43,18.22
2025-02-05,AWS,S3,us-west-2,Marketing,10.2,30.6
2025-02-05,AWS,S3,eu-west-1,Engineering,6.88,25.13
2025-02-05,AWS,S3,ap-south-1,QA,11.41,28.9
2025-02-05,Azure,Blob Storage,East US,DevOps,13.48,48.29
2025-02-05,Azure,Blob Storage,West Europe,Engineering,8.45,22.16
2025-02-05,Azure,Blob Storage,Southeast Asia,Engineering,14.71,48.88
2025-02-05,Azure,CDN,East US,Data Science,11.88,26.36
2025-02-05,Azure,CDN,Southeast Asia,Engineering,9.36,24.63
2025-02-05,Azure,Functions,Central India,QA,8.36,22.25
2025-02-05,Azure,Functions,Southeast Asia,QA,8.86,22.21
2025-02-05,Azure,SQL Database,East US,QA,96.74,127.23
2025-02-05,Azure,SQL Database,Central India,DevOps,45.72,156.81
2025-02-05,Azure,Virtual Machines,East US,DevOps,53.69,87.48
2025-02-05,Azure,Virtual Machines,West Europe,QA,64.19,207.65
2025-02-05,Azure,Virtual Machines,Central India,Data Science,43.8,145.05
2025-02-05,Azure,Virtual Machines,Southeast Asia,Marketing,44.31,82.11
2025-02-05,GCP,BigQuery,us-central1,QA,28.5,81.58
2025-02-05,GCP,BigQuery,europe-west1,DevOps,18.33,25.72
2025-02-05,GCP,Cloud CDN,us-central1,Finance,17.25,47.32
2025-02-05,GCP,Cloud Functions,us-central1,DevOps,7.47,16.75
2025-02-05,GCP,Cloud Functions,asia-south1,Finance,4.72,12.63
2025-02-05,GCP,Cloud Storage,us-central1,DevOps,10.14,37.12
2025-02-05,GCP,Cloud Storage,europe-west1,DevOps,7.11,27.81
2025-02-05,GCP,Cloud Storage,asia-south1,DevOps,12.23,22.54
2025-02-05,GCP,Compute Engine,us-central1,Finance,43.22,92.92
2025-02-05,GCP,Compute Engine,europe-west1,Finance,65.74,139.11
2025-02-05,GCP,Compute Engine,asia-south1,Marketing,68.79,163.38
2025-02-06,AWS,CloudFront,eu-west-1,QA,15.28,57.66
2025-02-06,AWS,EBS,us-west-2,Engineering,12.24,21.67
2025-02-06,AWS,EBS,eu-west-1,Engineering,17.49,34.55
2025-02-06,AWS,EBS,ap-south-1,Finance,10.11,38.28
2025-02-06,AWS,EC2,us-east-1,DevOps,43.1,123.4
2025-02-06,AWS,EC2,us-west-2,Marketing,43.74,103.65
2025-02-06,AWS,EC2,eu-west-1,Finance,39.52,103.36
2025-02-06,AWS,Lambda,us-west-2,DevOps,3.91,6.91
2025-02-06,AWS,Lambda,eu-west-1,QA,4.67,12.4
2025-02-06,AWS,Lambda,ap-south-1,Marketing,5.44,8.83
2025-02-06,AWS,RDS,us-east-1,Engineering,31.85,103.81
2025-02-06,AWS,RDS,us-west-2,Finance,42.12,151.11
2025-02-06,AWS,RDS,eu-west-1,QA,44.35,130.71
2025-02-06,AWS,RDS,ap-south-1,Engineering,41.2,58.93
2025-02-06,AWS,S3,us-east-1,DevOps,8.22,17.99
2025-02-06,AWS,S3,us-west-2,Marketing,9.66,31.51
2025-02-06,AWS,S3,eu-west-1,Engineering,6.3,25.82
2025-02-06,AWS,S3,ap-south-1,QA,10.46,25.88
2025-02-06,Azure,Blob Storage,East US,DevOps,13.66,52.96
2025-02-06,Azure,Blob Storage,West Europe,Engineering,11.6,28.34
2025-02-06,Azure,Blob Storage,Southeast Asia,Engineering,16.6,54.87
2025-02-06,Azure,CDN,East US,Data Science,11.94,27.84
2025-02-06,Azure,CDN,Southeast Asia,Engineering,11.7,29.25
2025-02-06,Azure,Functions,Central India,QA,8.27,20.81
2025-02-06,Azure,Functions,Southeast Asia,QA,8.45,19.75
2025-02-06,Azure,SQL Database,East US,QA,37.29,124.64
2025-02-06,Azure,SQL Database,Central India,DevOps,53.34,168.46
2025-02-06,Azure,Virtual Machines,East US,DevOps,48.15,75.85
2025-02-06,Azure,Virtual Machines,West Europe,QA,57.68,203.23
2025-02-06,Azure,Virtual Machines,Central India,Data Science,43.6,141.92
2025-02-06,Azure,Virtual Machines,Southeast Asia,Marketing,44.52,82.17
2025-02-06,GCP,BigQuery,us-central1,QA,27.3,90.86
2025-02-06,GCP,BigQuery,europe-west1,DevOps,16.03,25.51
2025-02-06,GCP,Cloud CDN,us-central1,Finance,15.71,42.18
2025-02-06,GCP,Cloud Functions,us-central1,DevOps,7.17,18.53
2025-02-06,GCP,Cloud Functions,asia-south1,Finance,4.38,11.37
2025-02-06,GCP,Cloud Storage,us-central1,DevOps,9.2,33.49
2025-02-06,GCP,Cloud Storage,europe-west1,DevOps,6.77,23.69
2025-02-06,GCP,Cloud Storage,asia-south1,DevOps,12.85,24.32
2025-02-06,GCP,Compute Engine,us-central1,Finance,39.84,80.43
2025-02-06,GCP,Compute Engine,europe-west1,Finance,75.28,144.02
2025-02-06,GCP,Compute Engine,asia-south1,Marketing,77.49,178.0
2025-02-07,AWS,CloudFront,eu-west-1,QA,14.22,46.51
2025-02-07,AWS,EBS,us-west-2,Engineering,15.47,31.07
2025-02-07,AWS,EBS,eu-west-1,Engineering,15.5,33.04
2025-02-07,AWS,EBS,ap-south-1,Finance,8.99,36.9
2025-02-07,AWS,EC2,us-east-1,DevOps,50.1,138.8
2025-02-07,AWS,EC2,us-west-2,Marketing,46.86,113.72
2025-02-07,AWS,EC2,eu-west-1,Finance,35.23,82.55
2025-02-07,AWS,Lambda,us-west-2,DevOps,3.93,6.3
2025-02-07,AWS,Lambda,eu-west-1,QA,4.48,10.99
2025-02-07,AWS,Lambda,ap-south-1,Marketing,5.89,9.13
2025-02-07,AWS,RDS,us-east-1,Engineering,32.34,104.28
2025-02-07,AWS,RDS,us-west-2,Finance,35.73,146.3
2025-02-07,AWS,RDS,eu-west-1,QA,46.19,152.16
2025-02-07,AWS,RDS,ap-south-1,Engineering,55.44,76.69
2025-02-07,AWS,S3,us-east-1,DevOps,8.32,17.47
2025-02-07,AWS,S3,us-west-2,Marketing,8.48,26.57
2025-02-07,AWS,S3,eu-west-1,Engineering,7.37,26.2
2025-02-07,AWS,S3,ap-south-1,QA,11.85,29.99
2025-02-07,Azure,Blob Storage,East US,DevOps,12.22,41.56
2025-02-07,Azure,Blob Storage,West Europe,Engineering,11.11,27.85
2025-02-07,Azure,Blob Storage,Southeast Asia,Engineering,14.25,55.59
2025-02-07,Azure,CDN,East US,Data Science,12.15,27.88
2025-02-07,Azure,CDN,Southeast Asia,Engineering,10.8,27.9
2025-02-07,Azure,Functions,Central India,QA,7.95,17.56
2025-02-07,Azure,Functions,Southeast Asia,QA,8.04,19.39
2025-02-07,Azure,SQL Database,East US,QA,34.47,116.16
2025-02-07,Azure,SQL Database,Central India,DevOps,46.38,163.67
2025-02-07,Azure,Virtual Machines,East US,DevOps,58.1,86.74
2025-02-07,Azure,Virtual Machines,West Europe,QA,59.31,189.92
2025-02-07,Azure,Virtual Machines,Central India,Data Science,47.3,133.94
2025-02-07,Azure,Virtual Machines,Southeast Asia,Marketing,43.5,82.21
2025-02-07,GCP,BigQuery,us-central1,QA,30.25,88.66
2025-02-07,GCP,BigQuery,europe-west1,DevOps,17.8,29.43
2025-02-07,GCP,Cloud CDN,us-central1,Finance,12.79,37.96
2025-02-07,GCP,Cloud Functions,us-central1,DevOps,8.35,21.2
2025-02-07,GCP,Cloud Functions,asia-south1,Finance,5.16,14.26
2025-02-07,GCP,Cloud Storage,us-central1,DevOps,9.6,33.52
2025-02-07,GCP,Cloud Storage,europe-west1,DevOps,6.63,26.89
2025-02-07,GCP,Cloud Storage,asia-south1,DevOps,12.32,24.19
2025-02-07,GCP,Compute Engine,us-central1,Finance,47.57,90.81
2025-02-07,GCP,Compute Engine,europe-west1,Finance,64.98,127.47
2025-02-07,GCP,Compute Engine,asia-south1,Marketing,69.04,153.35
2025-02-08,AWS,CloudFront,eu-west-1,QA,13.02,43.63
2025-02-08,AWS,EBS,us-west-2,Engineering,12.72,26.37
2025-02-08,AWS,EBS,eu-west-1,Engineering,13.16,26.51
2025-02-08,AWS,EBS,ap-south-1,Finance,10.76,42.56
2025-02-08,AWS,EC2,us-east-1,DevOps,45.76,127.74
2025-02-08,AWS,EC2,us-west-2,Marketing,44.22,126.5
2025-02-08,AWS,EC2,eu-west-1,Finance,35.84,89.52
2025-02-08,AWS,Lambda,us-west-2,DevOps,4.69,8.49
2025-02-08,AWS,Lambda,eu-west-1,QA,4.62,13.07
2025-02-08,AWS,Lambda,ap-south-1,Marketing,4.96,8.46
2025-02-08,AWS,RDS,us-east-1,Engineering,35.87,117.46
2025-02-08,AWS,RDS,us-west-2,Finance,32.94,117.44
2025-02-08,AWS,RDS,eu-west-1,QA,46.1,157.64
2025-02-08,AWS,RDS,ap-south-1,Engineering,47.52,75.44
2025-02-08,AWS,S3,us-east-1,DevOps,7.52,16.19
2025-02-08,AWS,S3,us-west-2,Marketing,9.53,30.47
2025-02-08,AWS,S3,eu-west-1,Engineering,6.41,24.83
2025-02-08,AWS,S3,ap-south-1,QA,12.84,29.18
2025-02-08,Azure,Blob Storage,East US,DevOps,13.43,47.86
2025-02-08,Azure,Blob Storage,West Europe,Engineering,9.5,23.47
2025-02-08,Azure,Blob Storage,Southeast Asia,Engineering,14.53,48.95
2025-02-08,Azure,CDN,East US,Data Science,10.91,25.58
2025-02-08,Azure,CDN,Southeast Asia,Engineering,11.05,27.21
2025-02-08,Azure,Functions,Central India,QA,7.92,17.87
2025-02-08,Azure,Functions,Southeast Asia,QA,7.89,20.55
2025-02-08,Azure,SQL Database,East US,QA,32.03,114.02
2025-02-08,Azure,SQL Database,Central India,DevOps,61.72,201.37
2025-02-08,Azure,Virtual Machines,East US,DevOps,56.89,94.53
2025-02-08,Azure,Virtual Machines,West Europe,QA,64.03,210.89
2025-02-08,Azure,Virtual Machines,Central India,Data Science,41.88,129.68
2025-02-08,Azure,Virtual Machines,Southeast Asia,Marketing,53.02,108.95
2025-02-08,GCP,BigQuery,us-central1,QA,24.0,77.26
2025-02-08,GCP,BigQuery,europe-west1,DevOps,17.43,24.5
2025-02-08,GCP,Cloud CDN,us-central1,Finance,15.15,43.97
2025-02-08,GCP,Cloud Functions,us-central1,DevOps,8.81,21.42
2025-02-08,GCP,Cloud Functions,asia-south1,Finance,4.86,13.5
2025-02-08,GCP,Cloud Storage,us-central1,DevOps,9.77,33.48
2025-02-08,GCP,Cloud Storage,europe-west1,DevOps,5.92,20.09
2025-02-08,GCP,Cloud Storage,asia-south1,DevOps,14.08,26.6
2025-02-08,GCP,Compute Engine,us-central1,Finance,42.57,99.07
2025-02-08,GCP,Compute Engine,europe-west1,Finance,70.57,141.09
2025-02-08,GCP,Compute Engine,asia-south1,Marketing,79.87,171.78
2025-02-09,AWS,CloudFront,eu-west-1,QA,12.48,44.08
2025-02-09,AWS,EBS,us-west-2,Engineering,12.87,25.06
2025-02-09,AWS,EBS,eu-west-1,Engineering,16.23,30.45
2025-02-09,AWS,EBS,ap-south-1,Finance,10.03,36.55
2025-02-09,AWS,EC2,us-east-1,DevOps,39.57,112.66
2025-02-09,AWS,EC2,us-west-2,Marketing,38.98,103.06
2025-02-09,AWS,EC2,eu-west-1,Finance,41.63,111.71
2025-02-09,AWS,Lambda,us-west-2,DevOps,4.89,9.0
2025-02-09,AWS,Lambda,eu-west-1,QA,4.44,10.85
2025-02-09,AWS,Lambda,ap-south-1,Marketing,5.4,8.28
2025-02-09,AWS,RDS,us-east-1,Engineering,27.25,80.8
2025-02-09,AWS,RDS,us-west-2,Finance,34.46,121.01
2025-02-09,AWS,RDS,eu-west-1,QA,39.77,129.49
2025-02-09,AWS,RDS,ap-south-1,Engineering,39.9,56.97
2025-02-09,AWS,S3,us-east-1,DevOps,9.6,19.14
2025-02-09,AWS,S3,us-west-2,Marketing,9.48,32.49
2025-02-09,AWS,S3,eu-west-1,Engineering,7.07,26.26
2025-02-09,AWS,S3,ap-south-1,QA,13.37,30.49
2025-02-09,Azure,Blob Storage,East US,DevOps,12.01,44.04
2025-02-09,Azure,Blob Storage,West Europe,Engineering,10.29,28.25
2025-02-09,Azure,Blob Storage,Southeast Asia,Engineering,14.03,48.71
2025-02-09,Azure,CDN,East US,Data Science,9.72,21.31
2025-02-09,Azure,CDN,Southeast Asia,Engineering,11.5,27.92
2025-02-09,Azure,Functions,Central India,QA,10.22,24.8
2025-02-09,Azure,Functions,Southeast Asia,QA,8.82,20.5
2025-02-09,Azure,SQL Database,East US,QA,36.24,129.22
2025-02-09,Azure,SQL Database,Central India,DevOps,47.44,148.44
2025-02-09,Azure,Virtual Machines,East US,DevOps,43.69,65.72
2025-02-09,Azure,Virtual Machines,West Europe,QA,60.05,208.28
2025-02-09,Azure,Virtual Machines,Central India,Data Science,43.43,144.8
2025-02-09,Azure,Virtual Machines,Southeast Asia,Marketing,46.37,92.35
2025-02-09,GCP,BigQuery,us-central1,QA,31.07,96.47
2025-02-09,GCP,BigQuery,europe-west1,DevOps,14.35,19.78
2025-02-09,GCP,Cloud CDN,us-central1,Finance,17.73,50.78
2025-02-09,GCP,Cloud Functions,us-central1,DevOps,8.69,20.63
2025-02-09,GCP,Cloud Functions,asia-south1,Finance,4.93,11.93
2025-02-09,GCP,Cloud Storage,us-central1,DevOps,10.32,34.19
2025-02-09,GCP,Cloud Storage,europe-west1,DevOps,5.69,23.5
2025-02-09,GCP,Cloud Storage,asia-south1,DevOps,13.89,24.97
2025-02-09,GCP,Compute Engine,us-central1,Finance,39.81,84.1
2025-02-09,GCP,Compute Engine,europe-west1,Finance,72.67,156.36
2025-02-09,GCP,Compute Engine,asia-south1,Marketing,72.08,159.36
2025-02-10,AWS,CloudFront,eu-west-1,QA,13.42,45.2
2025-02-10,AWS,EBS,us-west-2,Engineering,11.95,23.42
2025-02-10,AWS,EBS,eu-west-1,Engineering,16.54,33.19
2025-02-10,AWS,EBS,ap-south-1,Finance,8.77,33.08
2025-02-10,AWS,EC2,us-east-1,DevOps,36.71,102.34
2025-02-10,AWS,EC2,us-west-2,Marketing,42.23,120.87
2025-02-10,AWS,EC2,eu-west-1,Finance,39.75,95.98
2025-02-10,AWS,Lambda,us-west-2,DevOps,11.16,6.92
2025-02-10,AWS,Lambda,eu-west-1,QA,3.93,9.59
2025-02-10,AWS,Lambda,ap-south-1,Marketing,5.02,7.31
2025-02-10,AWS,RDS,us-east-1,Engineering,33.57,96.89
2025-02-10,AWS,RDS,us-west-2,Finance,40.54,149.64
2025-02-10,AWS,RDS,eu-west-1,QA,43.89,131.43
2025-02-10,AWS,RDS,ap-south-1,Engineering,51.75,76.74
2025-02-10,AWS,S3,us-east-1,DevOps,7.36,15.06
2025-02-10,AWS,S3,us-west-2,Marketing,9.56,31.63
2025-02-10,AWS,S3,eu-west-1,Engineering,6.02,20.71
2025-02-10,AWS,S3,ap-south-1,QA,11.8,28.9
2025-02-10,Azure,Blob Storage,East US,DevOps,11.04,37.01
2025-02-10,Azure,Blob Storage,West Europe,Engineering,11.45,27.83
2025-02-10,Azure,Blob Storage,Southeast Asia,Engineering,16.46,59.44
2025-02-10,Azure,CDN,East US,Data Science,11.76,26.38
2025-02-10,Azure,CDN,Southeast Asia,Engineering,9.85,25.59
2025-02-10,Azure,Functions,Central India,QA,8.27,18.94
2025-02-10,Azure,Functions,Southeast Asia,QA,8.93,21.29
2025-02-10,Azure,SQL Database,East US,QA,38.74,131.35
2025-02-10,Azure,SQL Database,Central India,DevOps,50.27,183.52
2025-02-10,Azure,Virtual Machines,East US,DevOps,52.7,80.56
2025-02-10,Azure,Virtual Machines,West Europe,QA,66.25,217.1
2025-02-10,Azure,Virtual Machines,Central India,Data Science,48.9,160.23
2025-02-10,Azure,Virtual Machines,Southeast Asia,Marketing,46.15,93.48
2025-02-10,GCP,BigQuery,us-central1,QA,28.38,93.87
2025-02-10,GCP,BigQuery,europe-west1,DevOps,16.93,26.73
2025-02-10,GCP,Cloud CDN,us-central1,Finance,16.05,42.66
2025-02-10,GCP,Cloud Functions,us-central1,DevOps,8.93,21.26
2025-02-10,GCP,Cloud Functions,asia-south1,Finance,5.03,13.6
2025-02-10,GCP,Cloud Storage,us-central1,DevOps,10.68,40.39
2025-02-10,GCP,Cloud Storage,europe-west1,DevOps,6.24,21.96
2025-02-10,GCP,Cloud Storage,asia-south1,DevOps,14.17,26.05
2025-02-10,GCP,Compute Engine,us-central1,Finance,37.61,85.43
2025-02-10,GCP,Compute Engine,europe-west1,Finance,59.5,120.75
2025-02-10,GCP,Compute Engine,asia-south1,Marketing,73.14,167.28
2025-02-11,AWS,CloudFront,eu-west-1,QA,13.65,47.0
2025-02-11,AWS,EBS,us-west-2,Engineering,11.64,23.39
2025-02-11,AWS,EBS,eu-west-1,Engineering,15.23,27.16
2025-02-11,AWS,EBS,ap-south-1,Finance,9.46,35.55
2025-02-11,AWS,EC2,us-east-1,DevOps,40.65,117.95
2025-02-11,AWS,EC2,us-west-2,Marketing,43.58,112.55
2025-02-11,AWS,EC2,eu-west-1,Finance,43.07,104.07
2025-02-11,AWS,Lambda,us-west-2,DevOps,4.38,8.0
2025-02-11,AWS,Lambda,eu-west-1,QA,3.93,10.56
2025-02-11,AWS,Lambda,ap-south-1,Marketing,5.03,7.36
2025-02-11,AWS,RDS,us-east-1,Engineering,31.76,107.98
2025-02-11,AWS,RDS,us-west-2,Finance,38.24,130.14
2025-02-11,AWS,RDS,eu-west-1,QA,39.37,113.7
2025-02-11,AWS,RDS,ap-south-1,Engineering,44.27,61.24
2025-02-11,AWS,S3,us-east-1,DevOps,9.04,19.91
2025-02-11,AWS,S3,us-west-2,Marketing,6.8,20.7
2025-02-11,AWS,S3,eu-west-1,Engineering,7.1,26.07
2025-02-11,AWS,S3,ap-south-1,QA,12.48,26.78
2025-02-11,Azure,Blob Storage,East US,DevOps,13.04,48.09
2025-02-11,Azure,Blob Storage,West Europe,Engineering,10.65,25.13
2025-02-11,Azure,Blob Storage,Southeast Asia,Engineering,15.21,52.96
2025-02-11,Azure,CDN,East US,Data Science,11.61,27.22
2025-02-11,Azure,CDN,Southeast Asia,Engineering,27.95,27.08
2025-02-11,Azure,Functions,Central India,QA,9.29,23.98
2025-02-11,Azure,Functions,Southeast Asia,QA,8.08,22.37
2025-02-11,Azure,SQL Database,East US,QA,36.11,106.9
2025-02-11,Azure,SQL Database,Central India,DevOps,50.11,161.94
2025-02-11,Azure,Virtual Machines,East US,DevOps,53.02,78.53
2025-02-11,Azure,Virtual Machines,West Europe,QA,62.14,218.49
2025-02-11,Azure,Virtual Machines,Central India,Data Science,48.83,150.04
2025-02-11,Azure,Virtual Machines,Southeast Asia,Marketing,48.18,81.81
2025-02-11,GCP,BigQuery,us-central1,QA,31.28,104.48
2025-02-11,GCP,BigQuery,europe-west1,DevOps,15.59,22.73
2025-02-11,GCP,Cloud CDN,us-central1,Finance,14.9,38.07
2025-02-11,GCP,Cloud Functions,us-central1,DevOps,9.11,23.6
2025-02-11,GCP,Cloud Functions,asia-south1,Finance,5.03,14.01
2025-02-11,GCP,Cloud Storage,us-central1,DevOps,9.8,34.02
2025-02-11,GCP,Cloud Storage,europe-west1,DevOps,6.75,26.66
2025-02-11,GCP,Cloud Storage,asia-south1,DevOps,10.64,22.06
2025-02-11,GCP,Compute Engine,us-central1,Finance,42.37,95.94
2025-02-11,GCP,Compute Engine,europe-west1,Finance,66.68,135.3
2025-02-11,GCP,Compute Engine,asia-south1,Marketing,74.15,175.47
2025-02-12,AWS,CloudFront,eu-west-1,QA,13.09,45.67
2025-02-12,AWS,EBS,us-west-2,Engineering,11.9,21.15
2025-02-12,AWS,EBS,eu-west-1,Engineering,12.78,24.34
2025-02-12,AWS,EBS,ap-south-1,Finance,11.28,46.94
2025-02-12,AWS,EC2,us-east-1,DevOps,44.86,119.09
2025-02-12,AWS,EC2,us-west-2,Marketing,39.65,99.89
2025-02-12,AWS,EC2,eu-west-1,Finance,39.94,92.54
2025-02-12,AWS,Lambda,us-west-2,DevOps,4.6,6.96
2025-02-12,AWS,Lambda,eu-west-1,QA,4.35,10.82
2025-02-12,AWS,Lambda,ap-south-1,Marketing,5.76,9.79
2025-02-12,AWS,RDS,us-east-1,Engineering,34.37,109.17
2025-02-12,AWS,RDS,us-west-2,Finance,37.0,151.38
2025-02-12,AWS,RDS,eu-west-1,QA,41.57,134.84
2025-02-12,AWS,RDS,ap-south-1,Engineering,50.89,72.89
2025-02-12,AWS,S3,us-east-1,DevOps,8.0,18.64
2025-02-12,AWS,S3,us-west-2,Marketing,8.94,32.15
2025-02-12,AWS,S3,eu-west-1,Engineering,6.15,22.19
2025-02-12,AWS,S3,ap-south-1,QA,9.24,22.86
2025-02-12,Azure,Blob Storage,East US,DevOps,13.28,46.11
2025-02-12,Azure,Blob Storage,West Europe,Engineering,9.07,22.26
2025-02-12,Azure,Blob Storage,Southeast Asia,Engineering,16.44,63.41
2025-02-12,Azure,CDN,East US,Data Science,12.33,25.53
2025-02-12,Azure,CDN,Southeast Asia,Engineering,11.11,27.28
2025-02-12,Azure,Functions,Central India,QA,9.48,23.39
2025-02-12,Azure,Functions,Southeast Asia,QA,7.81,17.72
2025-02-12,Azure,SQL Database,East US,QA,36.06,109.01
2025-02-12,Azure,SQL Database,Central India,DevOps,49.28,186.2
2025-02-12,Azure,Virtual Machines,East US,DevOps,45.22,74.54
2025-02-12,Azure,Virtual Machines,West Europe,QA,60.51,207.46
2025-02-12,Azure,Virtual Machines,Central India,Data Science,46.72,153.02
